hashtags/0,mentions/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/id,user/friends,sentient,urls/0,urls/1,user/location/lat,user/location/long,mentions/1,mentions/2,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/3,mentions/4,hashtags/6,hashtags/7,mentions/5,urls/2
,Pete Guelli,311857158,RT @PeteGuelli: Tickets getting tight for this one. Don't miss out as we recognize one of Charlotte's greatest ever @89SteveSmith support @…,"Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0.625,,,,,Steve Smith Sr,,,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,-1223192576,"RT @HornetsOnFSSE: Hmmm.....Dell Curry is sporting a nice green shirt tonight!

-@Matt13Carroll fills us in on why!

#BuzzCity https://t.co…","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,,,,,Matt Carroll,,,,,,,,,,,,
BuzzCity,,-1550356480,It's been a minute! Hornets vs Nets! #BuzzCity https://t.co/85KjyevZQs,Calvin Colson,https://pbs.twimg.com/profile_images/1468552327/Me_normal.jpg,219,Calvin74n92,“6ft 3 and maybe a quarter of an inch Bigger than last year but still a unique figure. ”,Wed Feb 02 04:40:56 +0000 2011,246116043,268,0,https://www.instagram.com/p/BgFO_wWngyHMjwYTmCFtHyLXYft1vhZEzOuw7M0/,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,1809186816,"RT @HornetsOnFSSE: .@KelsWingert and @Matt13Carroll get you ready for action with tonight's keys to the game! 🔑🔑🔑

#BuzzCity #BKNatCHA http…","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,,,,,Kelsey Wingert,Matt Carroll,BKNatCHA,,,,,,,,,,
BuzzCity,Kelsey Wingert,1888763904,".@KelsWingert and @Matt13Carroll get you ready for action with tonight's keys to the game! 🔑🔑🔑

#BuzzCity #BKNatCHA https://t.co/A4VPtamv3B",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0,,,35.39313300000001,-80.670104,Matt Carroll,,BKNatCHA,,,,,,,,,,
BuzzCity,Matt Carroll,1901412354,"Hmmm.....Dell Curry is sporting a nice green shirt tonight!

-@Matt13Carroll fills us in on why!

#BuzzCity https://t.co/wLyqIbXvdd",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,Dwight Howard,-57393152,RT @DwightHoward: Big game tonight 💪🏾  Let’s Go #BuzzCity !!,Paula,https://pbs.twimg.com/profile_images/796295564337954817/jbDawgtR_normal.jpg,30180,paulapron,Hiii! Half Thai - Half American :P.,Wed Nov 09 10:13:01 +0000 2016,-2041286655,6870,0,,,47.531928,-122.2404089,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,-1432973306,"RT @hornets: STARTING 🖐 #BuzzCity

Shop Batum Gear: https://t.co/uUnIPGFjbY https://t.co/drHRdyoXmo",Will Lanier,https://pbs.twimg.com/profile_images/782403313966915584/3ETyTjru_normal.jpg,339,W_Lanier9,,Wed Nov 09 01:05:04 +0000 2011,408132052,605,0,http://bit.ly/2GuqvIq,,,,,,,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,1385619456,"RT @HornetsOnFSSE: Tonight's Marquee Matchup is the battle of the shooting guards who lead their team in assists!

#BuzzCity #BKNatCHA http…","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,,,,,,,BKNatCHA,,,,,,,,,,
BuzzCity,,1372971008,"Tonight's Marquee Matchup is the battle of the shooting guards who lead their team in assists!

#BuzzCity #BKNatCHA https://t.co/COlRYB60SJ",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0,,,35.39313300000001,-80.670104,,,BKNatCHA,,,,,,,,,,
,,1914019841,"""The G-League is great to get reps and get experience, you know, and when you get a chance in the NBA to apply what… https://t.co/F3DL1CntgZ",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0,https://twitter.com/i/web/status/971898702397808641,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,,1343602688,#BuzzCity vs #WeGoHard,Swarm and Sting,https://pbs.twimg.com/profile_images/474600131351035904/8afpzhAr_normal.jpeg,7738,SwarmnSting,"Charlotte Hornets blog on the @Fansided network (Sports Illustrated, @SInow Affiliate) Facebook: https://t.co/ILHdUn3D0X Expert: @JR_StephNBA",Fri Nov 01 20:12:27 +0000 2013,-2131146966,4891,0,,,35.39313300000001,-80.670104,,,WeGoHard,,,,,,,,,,
,Charlotte Hornets,-1839804416,RT @hornets: Time to get ready for tonight's matchup against the Nets at the Hive! Here's part 1 of the https://t.co/oVpneObjna Pregame Sho…,Danielle Leblanc,https://pbs.twimg.com/profile_images/920754917177823232/EWDnSrXz_normal.jpg,1798,aninave,Regarder les choses impossibles comme tout ce qui est possible!!!!,Fri Sep 11 01:21:34 +0000 2009,73273499,5000,0,http://HornetsFanShop.com,,62.600852,-57.1054859,,,,,,,,,,,,,
WeGoHard,YES Network,1658314757,"The @YESNetwork presents @BrooklynNets Basketball!
#WeGoHard in #BuzzCity
#LetsGo! https://t.co/UM0EdlaT7a",#Only2⃣2⃣Matters,https://pbs.twimg.com/profile_images/965726642126639104/CE2Nv8or_normal.jpg,102,iAmKwameDotCom,"Official Twitter page of Kwame Alexander. Also find me on Google Plus, Blogger, and now FACEBOOK!",Sat Oct 08 12:39:40 +0000 2011,387078716,139,0,,,,,Brooklyn Nets,,BuzzCity,LetsGo,,,,,,,,,
Hornets,NBA Starting Lineups,433512450,"RT @nbastartlineups: #Hornets ✅ confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #BuzzCity 

PG- Walker
SG- Batum 
SF…",Lineups,https://pbs.twimg.com/profile_images/887708343531257856/3G8S8BVK_normal.jpg,4179,lineups,"Real-time sports lineup data for MLB, NFL, NBA. We provide machine learning models to predict every sports play before it happens. #sports #lineups #fantasy",Mon Feb 25 09:12:05 +0000 2013,1217736157,11,0.125,,,33.6972409,-117.7752804,,,nbalineups,nbastartinglineups,NBA,BuzzCity,,,,,,,
identifyyourself,Charlotte Hornets,966254592,@hornets #identifyyourself #BuzzCity #flinttropics #jackiemoon https://t.co/oKCx6hJ51I,Michael Cavallo,https://pbs.twimg.com/profile_images/672426963/IMG_0333_normal.JPG,21,MICHAELPCAVALLO,I am just trying to keep everyone up to date on my current going ons.,Tue Feb 02 13:29:29 +0000 2010,110699436,194,0,,,35.39313300000001,-80.670104,,,BuzzCity,flinttropics,jackiemoon,,,,,,,,
BuzzCity,,-2041126912,Getting underway shortly. Nets and Hornets #BuzzCity https://t.co/JBkfSCn5iD,CharlotteVibe,https://pbs.twimg.com/profile_images/498811188570894338/PwoY76Jw_normal.jpeg,12141,charlottevibe,"Credentialed source on Charlotte News, Carolina @Panthers, Charlotte @Hornets, & Entertainment.  Available for appearances.",Sun Apr 12 23:03:09 +0000 2009,30743622,5635,0,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,,1008160769,"Starting 5 #BuzzCity as they take on #WeGoHard 

PG Kemba Walker
SG Nic Batum
SF Michael Kidd-Gilchrist
PF Marvin W… https://t.co/FeNU93F0z4",WFNZ-AM,https://pbs.twimg.com/profile_images/793471703397564416/8ND3RUD3_normal.jpg,11653,wfnz,"Charlotte's Sports Leader!                                     102.5 FM / 610 AM WFNZ, The Fan",Tue Mar 24 19:22:14 +0000 2009,26302021,1620,0.125,https://twitter.com/i/web/status/971897249793003521,,35.39313300000001,-80.670104,,,WeGoHard,,,,,,,,,,
Hornets,,1448521734,"#Hornets ✅ confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #BuzzCity 

PG- Walker
SG- Batum… https://t.co/CPH8MqYS9L",NBA Starting Lineups,https://pbs.twimg.com/profile_images/903456934166052864/vyd3Q2gp_normal.jpg,744,nbastartlineups,Fast and Accurate NBA Starting Lineups. We provide Daily NBA Lineups for every team. #nbastartinglineups #nbadailylineups #nbalineups,Wed Jan 05 18:50:32 +0000 2011,234468538,0,0.125,https://twitter.com/i/web/status/971896940995719174,,34.3373061,-118.1552891,,,nbalineups,nbastartinglineups,NBA,BuzzCity,,,,,,,
BuzzCity,FOX Sports: Hornets,-585674752,"RT @HornetsOnFSSE: The @hornets have had a lot of success against tonight's opponent! 😎

#BuzzCity #BKNatCHA https://t.co/j40pmEl6WK",Jess Marze💜,https://pbs.twimg.com/profile_images/972315707374555137/WegID6xT_normal.jpg,930,SouthernJessWWE,•Proud #BellaArmy Member💋•Total Nerd🤓•Brand Influencer For @WWEShop👚•Sports Fanatic🏀⚾️⚽️🏈🏒•@thezoeyrae is my best friend💅🏻•Future #SDLive GM💙👩🏻‍💻,Wed Oct 04 17:45:14 +0000 2017,1675026441,3282,0.125,,,,,Charlotte Hornets,,BKNatCHA,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,1289129984,"RT @HornetsOnFSSE: .@KelsWingert and @Matt13Carroll have you covered on @hornets LIVE and they know tonight is a must win game!

#BuzzCity…",Kelsey Wingert,https://pbs.twimg.com/profile_images/964371294039949313/ghxuCpzv_normal.jpg,21070,KelsWingert,Reporter/Host for @FoxSportsSouth & @FoxSportsBraves | Field Reporter for the @Braves | work hard and be kind to people | Forever LSU | IG: kelswingert,Mon Jan 24 01:39:28 +0000 2011,242137927,847,0.375,,,33.8876179,-84.289389,Kelsey Wingert,Matt Carroll,,,,,,Charlotte Hornets,,,,,
BuzzCity,Charlotte Hornets,1507282944,"RT @hornets: INJURY REPORT

@NovantHealth x #BuzzCity https://t.co/IaiqETnXh5",Peter Tomater,https://pbs.twimg.com/profile_images/933239458111012865/h9ACjV9f_normal.jpg,239,PotatoEMater,"My name is Peter. Last name is Tomater, except it is pronounced TOH-MAH-TARE. Yes, it sounds weird. I am trying to experience new, interesting, unique things...",Wed Nov 22 07:31:19 +0000 2017,-1227538432,1306,0,,,,,Novant Health,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1507196929,"RT @hornets: INJURY REPORT

@NovantHealth x #BuzzCity https://t.co/IaiqETnXh5",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0,,,35.39313300000001,-80.670104,Novant Health,,,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,-816353280,"RT @HornetsOnFSSE: The @hornets have had a lot of success against tonight's opponent! 😎

#BuzzCity #BKNatCHA https://t.co/j40pmEl6WK","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0.125,,,,,Charlotte Hornets,,BKNatCHA,,,,,,,,,,
BuzzCity,Charlotte Hornets,106184706,"The @hornets have had a lot of success against tonight's opponent! 😎

#BuzzCity #BKNatCHA https://t.co/j40pmEl6WK",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0.125,,,35.39313300000001,-80.670104,,,BKNatCHA,,,,,,,,,,
,Charlotte Hornets,-652750848,RT @hornets: What will it take for the Hornets to pull out a win against the Nets tonight at the Hive? Take a look at the @BCBSNC Tools To…,Peter Tomater,https://pbs.twimg.com/profile_images/933239458111012865/h9ACjV9f_normal.jpg,239,PotatoEMater,"My name is Peter. Last name is Tomater, except it is pronounced TOH-MAH-TARE. Yes, it sounds weird. I am trying to experience new, interesting, unique things...",Wed Nov 22 07:31:19 +0000 2017,-1227538432,1306,0.25,,,,,BCBSNC,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,-1504268286,"RT @hornets: STARTING 🖐 #BuzzCity

Shop Batum Gear: https://t.co/uUnIPGFjbY https://t.co/drHRdyoXmo",Peter Tomater,https://pbs.twimg.com/profile_images/933239458111012865/h9ACjV9f_normal.jpg,239,PotatoEMater,"My name is Peter. Last name is Tomater, except it is pronounced TOH-MAH-TARE. Yes, it sounds weird. I am trying to experience new, interesting, unique things...",Wed Nov 22 07:31:19 +0000 2017,-1227538432,1306,0,http://bit.ly/2GuqvIq,,,,,,,,,,,,,,,,
,Kelsey Wingert,-749404160,.@KelsWingert and @Matt13Carroll have you covered on @hornets LIVE and they know tonight is a must win game!… https://t.co/PzZIMAWdoR,FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0.375,https://twitter.com/i/web/status/971893245125918720,,35.39313300000001,-80.670104,Matt Carroll,Charlotte Hornets,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1800900608,"RT @hornets: INJURY REPORT

@NovantHealth x #BuzzCity https://t.co/IaiqETnXh5","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,,,,,Novant Health,,,,,,,,,,,,
BuzzCity,Novant Health,-992489471,"INJURY REPORT

@NovantHealth x #BuzzCity https://t.co/IaiqETnXh5",Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,525824000,"RT @hornets: STARTING 🖐 #BuzzCity

Shop Batum Gear: https://t.co/uUnIPGFjbY https://t.co/drHRdyoXmo","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,http://bit.ly/2GuqvIq,,,,,,,,,,,,,,,,
,Charlotte Hornets,-1961492480,RT @hornets: What will it take for the Hornets to pull out a win against the Nets tonight at the Hive? Take a look at the @BCBSNC Tools To…,"Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0.25,,,,,BCBSNC,,,,,,,,,,,,
FOXSportsGO,FOX Sports: Hornets,-1223200767,"RT @HornetsOnFSSE: Back at it tonight at the Hive!

Tune in now to @hornets LIVE on FOX Sports Southeast or streaming on #FOXSportsGO!

#Bu…","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,,,,,Charlotte Hornets,,,,,,,,,,,,
FOXSportsGO,Charlotte Hornets,823455744,"Back at it tonight at the Hive!

Tune in now to @hornets LIVE on FOX Sports Southeast or streaming on #FOXSportsGO!… https://t.co/Lvs7ULCKog",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0,https://twitter.com/i/web/status/971892125712314368,,35.39313300000001,-80.670104,,,,,,,,,,,,,
GAMEDAY,Ashley Holder,1029099520,"RT @AshNoelleTV: #GAMEDAY Game: Before the #Hornets take on the Nets, see how many words @Hornets forward, Marvin Williams. can guess right…",Brenden Whitted,https://pbs.twimg.com/profile_images/971441734214389760/sZ3Pn380_normal.jpg,1027,WBHUAlum,Let's see what the world has to offer to a Kid from SE Raleigh.,Sun Jun 07 22:27:10 +0000 2009,45438845,1198,0.125,,,42.023131,-87.52366099999999,Charlotte Hornets,,Hornets,,,,,,,,,,
WeGoHard,Jarrett Allen,525848576,"¿Nos volverá a sorprender @_bigjayy_ con una volcada?
#WeGoHard Vs #BuzzCity ¿Con quién vas? https://t.co/rWmTX10BZQ",NBA Latam,https://pbs.twimg.com/profile_images/972103913812971528/oXfKfubZ_normal.jpg,323662,NBALatam,Cuenta oficial de la NBA en Latinoamérica. Síguenos y encuentra toda la información sobre la actualidad de los jugadores latinos.,Thu Oct 29 20:44:14 +0000 2015,-224607654,413,0,,,,,,,BuzzCity,,,,,,,,,,
BuzzCity,Charlotte Hornets,718614529,"RT @hornets: STARTING 🖐 #BuzzCity

Shop Batum Gear: https://t.co/uUnIPGFjbY https://t.co/drHRdyoXmo",Alfred Caneta,https://pbs.twimg.com/profile_images/969870650822111232/3nzEkyU-_normal.jpg,87,alfreeeed_c,I take time out and pray! 😇☝ Believe. Jesus Christ my Lord and Savior,Sat Nov 25 06:58:46 +0000 2017,1016455168,217,0,http://bit.ly/2GuqvIq,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,Hornets Game Night,555184129,@hornetsgamenite @hornets its Ryder's birthday! #BuzzCity #identifymyself #identifyyourself https://t.co/zklowgnqJH,Jb,https://pbs.twimg.com/profile_images/3495675959/ce5dc916a71c62f86c10dbdf47e80e4b_normal.jpeg,85,jabaucom,"Trophy husband, cool dad of 2, Christian, sales pro.",Wed Aug 13 19:41:32 +0000 2008,15841282,156,0,,,,,Charlotte Hornets,,identifymyself,identifyyourself,,,,,,,,,
BuzzCity,Charlotte Hornets,609562624,"RT @hornets: STARTING 🖐 #BuzzCity

Shop Batum Gear: https://t.co/uUnIPGFjbY https://t.co/drHRdyoXmo",Basketball Monster,https://pbs.twimg.com/profile_images/678027587126345728/ifJkp3Sb_normal.png,33115,BaskMonster,Fantasy Basketball Rankings and Tools for Full Season and DFS. Visit for updated Player News. https://t.co/2vVkgzQsJq,Fri Jun 12 13:41:53 +0000 2009,46653066,8,0,http://bit.ly/2GuqvIq,,,,,,,,,,,,,,,,
,,1742028800,What will it take for the Hornets to pull out a win against the Nets tonight at the Hive? Take a look at the… https://t.co/mnGzSCBbjV,Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0.25,https://twitter.com/i/web/status/971890812370894848,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,,1444401152,"STARTING 🖐 #BuzzCity

Shop Batum Gear: https://t.co/uUnIPGFjbY https://t.co/drHRdyoXmo",Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0,http://bit.ly/2GuqvIq,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,-1193848832,".@hornets Pregame Time! 

🏀 #BuzzCity v #WeGoHard
⏰ 7:00p tip
📻 @wfnz
📱 https://t.co/xPeZbAgM2G… https://t.co/gKr0RYcmXd",Chris Kroeger,https://pbs.twimg.com/profile_images/966889181912866817/pE1Drw4r_normal.jpg,9013,Kroeger,Not the grocery store | Man-in-Charge @PrimetimeWFNZ | Roaming courtside on @Hornets Radio Network | Husband | Charlottean | #AppState | Runner,Thu Mar 12 15:47:28 +0000 2009,23970671,1905,0,http://on.nba.com/1GWVhIk,https://twitter.com/i/web/status/971890809435017216,35.39313300000001,-80.670104,WFNZ-AM,,WeGoHard,,,,,,,,,,
buzzcity,Hornets Game Night,-1097420800,@hornetsgamenite Section 104 Row A1 Seat 15 #buzzcity,Adam K. Beebe,https://pbs.twimg.com/profile_images/497108483779485696/tDCPQZIM_normal.jpeg,17,adamkbeebe,"Florida State University - Go Noles!
Pharos Hospitality",Fri Mar 27 23:01:43 +0000 2009,27121221,103,0,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
,Hornets Game Night,-1537822719,@hornetsgamenite I’m in seat 14 of row G in section 117. If you would like to pass me one of those Steve Smith Sr B… https://t.co/DoPtjTjQGe,Donovan W. Mann,https://pbs.twimg.com/profile_images/822861558552416261/W1rLJ7Fy_normal.jpg,72,DonovanWMann,"BGSU either Fall 19 or Spring 20 (we'll see how things go), BGRSO Pregame Director, CLE by blood, CHA by location. 419➡️704➡️419",Wed Jul 06 13:54:47 +0000 2016,278355968,124,0.125,https://twitter.com/i/web/status/971890147666079745,,35.39313300000001,-80.670104,,,,,,,,,,,,,
,,919969792,Time to get ready for tonight's matchup against the Nets at the Hive! Here's part 4 of the https://t.co/oVpneOsUeI… https://t.co/hcXTz8y9ID,Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0,http://HornetsFanShop.com,https://twitter.com/i/web/status/971889802231521280,35.39313300000001,-80.670104,,,,,,,,,,,,,
,,-1328066559,Time to get ready for tonight's matchup against the Nets at the Hive! Here's part 3 of the https://t.co/oVpneObjna… https://t.co/AKLlRQrDBd,Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0,http://HornetsFanShop.com,https://twitter.com/i/web/status/971889550875381761,35.39313300000001,-80.670104,,,,,,,,,,,,,
,,257417219,Time to get ready for tonight's matchup against the Nets at the Hive! Here's part 2 of the https://t.co/oVpneObjna… https://t.co/iTKmL9M5pG,Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0,http://HornetsFanShop.com,https://twitter.com/i/web/status/971889299057795075,35.39313300000001,-80.670104,,,,,,,,,,,,,
Buzzcity,,-371814399,Kali said he ready for tip off #Buzzcity @ Time Warner Cable Arena https://t.co/wdWrxYbSqT,Rob Murray,https://pbs.twimg.com/profile_images/886771418850918400/c94BM9Wt_normal.jpg,186,Therobmurray,Music Producer.| Run Your World | pbrobmurray@gmail.com,Wed Apr 10 03:51:20 +0000 2013,1340938430,177,0,https://www.instagram.com/p/BgFJt6oFMrE/,,35.39313300000001,-80.670104,,,,,,,,,,,,,
,,1691746306,Time to get ready for tonight's matchup against the Nets at the Hive! Here's part 1 of the https://t.co/oVpneObjna… https://t.co/SGt0V3ZfNG,Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0,http://HornetsFanShop.com,https://twitter.com/i/web/status/971888952599773186,35.39313300000001,-80.670104,,,,,,,,,,,,,
InternationalWomensDay,Charlotte Hornets,30887936,RT @hornets: Happy #InternationalWomensDay! We're proud of the strong and inspirational women who help make Hornets Sports &amp; Entertainment…,"Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,1.25,,,,,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,471326720,RT @hornets: Shoutout to @YafoKitchen for the dinner hookup in our latest Dance For Your Dinner! #BuzzCity https://t.co/e219befHFg,"Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,,,,,YafoKitchen,,,,,,,,,,,,
BuzzCity,,1402433536,Headed to the hive! #BuzzCity https://t.co/pI15cPvXsU,Matthew Martin,https://pbs.twimg.com/profile_images/906155138703912960/JganjacK_normal.jpg,465,MattMartinGFT,VP Technology Risk | Proud Dad of Awesome Triplets | Hornets Super Fan,Wed Mar 02 19:52:38 +0000 2011,259880721,626,0,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
