urls/0,hashtags/0,hashtags/1,mentions/0,mentions/1,mentions/2,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,hashtags/2,urls/1,urls/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,mentions/3,mentions/4,mentions/5,hashtags/8,hashtags/9,hashtags/10
,TrueToAtlanta,NBASundays,Dewayne Dedmon,,,-942292992,".@d_dedmon3 

🎮 mode défense 🆙
🎮 mode attaque 🆙

#TrueToAtlanta
#NBASundays https://t.co/EnPb7ZM6EV",NBA France,https://pbs.twimg.com/profile_images/883257533443473408/2wbOrJxH_normal.jpg,108562,NBAFRANCE,Compte officiel de la NBA en France #ThisIsWhyWePlay,Fri May 15 08:59:22 +0000 2015,,,-1039172557,1174,0,,,,,,,,,,,,,,
,TrueToAtlanta,NBASundays,,,,2127876096,"Dedmon savunmada bloğu yapıyor, hücumda smacı yapıyor! #TrueToAtlanta 

#NBASundays https://t.co/avSwqUnjEu",NBA Türkiye,https://pbs.twimg.com/profile_images/883258477937926145/jm1rYCb0_normal.jpg,70298,NBATurkiye,@NBA'in resmi Türkiye hesabı.,Thu Jan 03 16:15:42 +0000 2013,42.3666999,44.8178449,1058167862,580,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970402105629528066,,,,,,-615067646,"Suns at Hawks
Raptors over Hornets
Pacers over Wizards
Pelicans over Mavericks
76ers over Bucks
Clippers over Nets… https://t.co/lnnE9PsUZT",Marcelle,https://pbs.twimg.com/profile_images/933539388566528000/2iQVRFWL_normal.jpg,18,SportsWithMJ,,Tue Nov 21 04:50:18 +0000 2017,,,1356324866,58,0,,,,,,,,,,,,,,
,TrueToAtlanta,NBA,,,,2128007168,"O Dennis Schroder merecia um time melhor

#TrueToAtlanta 
#NBA",WeltonMartins,https://pbs.twimg.com/profile_images/948518677846151168/G4npvney_normal.jpg,1665,welton05fla,"Falo um pouco sobre NBA, futebol, sobre minha vida e algumas coisas sem sentido também.

Instagram: welton05fla  @Flamengo  @realmadrid  @warriors",Mon Sep 06 21:27:27 +0000 2010,-22.7340938,-42.8900758,187671912,800,0,,,,,,,,,,,,,,
http://dlvr.it/QJjqm0,,,,,,-1290481664,Preview: Hawks conclude homestand with match-up against Phoenix - Peachtree Hoops https://t.co/hDxDvJAH1j… https://t.co/f5QmIZvvSn,Atlanta Hawks,https://pbs.twimg.com/profile_images/806146114248380416/1HELCnkp_normal.jpg,37,AHawksNews,The latest Atlanta Hawks news.,Tue Dec 06 14:38:30 +0000 2016,33.8876179,-84.289389,1930915845,10,0.25,,https://twitter.com/i/web/status/970401769946664960,,,,,,,,,,,,
,SUNSat50,TrueToAtlanta,,,,819306496,That Devin Booker is good. Hits a fadeaway bank shot - which he called. #SUNSat50 v #TrueToAtlanta #SunsAtHawks,Valley of the Suns,https://pbs.twimg.com/profile_images/462312483340828672/9pIL3qco_normal.png,7350,ValleyoftheSuns,Official Phoenix Suns site of the @FanSided Network. The most original Suns content and analysis.,Mon Mar 02 23:02:01 +0000 2009,33.92057,-111.926046,22549403,889,0.25,SunsAtHawks,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-1206460416,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",DJ JAKE JUGGERKN💰T,https://pbs.twimg.com/profile_images/969657095225257984/oZgyN8vV_normal.jpg,4790,SaxtonJason,"Oldest of 9 brothers and sisters, (same parents for all!) New Era fitted cap rocker, fly J's copper. UFC fanatic, & best DJ in the A, Free Chandler by the way!!",Sun Aug 10 21:58:02 +0000 2014,33.8876179,-84.289389,-1555571615,3548,0,,,,,,,,,,,,,,
,NBASundays,TrueToAtlanta,,,,1226235904,"Dedmon blocks, Dedmon dunks! 🖐️🔨 #NBASundays

#TrueToAtlanta https://t.co/eJPn5bLKYh",NBA UK,https://pbs.twimg.com/profile_images/883257055573921792/2zuBxsyi_normal.jpg,60478,NBAUK,The official UK Twitter feed of the NBA! #NBA,Fri Aug 31 13:26:33 +0000 2012,51.6723432,0.148271,793861356,880,0,,,,,,,,,,,,,,
,NBASundays,TrueToAtlanta,NBA UK,BT Sport,,-1835577343,"RT @NBAUK: Taurean Prince from 3! 💦 #NBASundays is underway on @BTSport!

#TrueToAtlanta https://t.co/3BK9cNiUgn",Lambda,https://pbs.twimg.com/profile_images/965335457335775232/Lqh3utva_normal.jpg,200,ts080501,"Tweete et RT l'actualité de la NBA.                                                     
Gary PAYTON kebab à la sauce CURRY.",Mon Nov 02 20:32:26 +0000 2015,47.5263839,-0.508143,-195262541,1196,0,,,,,,,,,,,,,,
,WeArePHX,NBA,Atlanta Hawks,Phoenix Suns,,1238863872,"Currently, the @ATLHawks lead the @Suns 15-11 with 5:45 left in the first quarter 

#WeArePHX #NBA #TrueToAtlanta",The Atlanta Voice,https://pbs.twimg.com/profile_images/918157763229954048/wuhHHI01_normal.jpg,2433,theatlantavoice,Atlanta’s African American-owned and operated weekly founded in 1966. Be Seen. Be Heard.,Wed Oct 06 12:09:26 +0000 2010,33.8876179,-84.289389,199252851,1097,0,TrueToAtlanta,,,,,,,,,,,,,
,WeArePHX,NBA,Atlanta Hawks,Phoenix Suns,Philips Arena,1985433601,We are “Live from Downtown” as the @ATLHawks take on the @Suns at @PhilipsArena! #WeArePHX #NBA #TrueToAtlanta https://t.co/uw3SYXC0Go,The Atlanta Voice,https://pbs.twimg.com/profile_images/918157763229954048/wuhHHI01_normal.jpg,2433,theatlantavoice,Atlanta’s African American-owned and operated weekly founded in 1966. Be Seen. Be Heard.,Wed Oct 06 12:09:26 +0000 2010,33.8876179,-84.289389,199252851,1097,0.125,TrueToAtlanta,,,,,,,,,,,,,
,TrueToAtlanta,NBASundays,NBA Türkiye,,,-489254912,"RT @NBATurkiye: Dennis Schroder, yönünü değiştiriyor ve sayıyı buluyor! #TrueToAtlanta 

#NBASundays https://t.co/rsT6Ds38If",Engin Melih Dayıoglu,https://pbs.twimg.com/profile_images/746838121325727744/SONOEwf4_normal.jpg,331,EMargaz,Mehmet Akif Ersoy Üniversitesi/Niğde Ömer Halisdemir Üniversitesi/Anadolu Üniversitesi/ Antalya Bilim Üniversitesi/Akdeniz Üniversitesi,Tue Mar 24 05:41:26 +0000 2015,,,-1185387282,233,0,,,,,,,,,,,,,,
,TrueToAtlanta,NBASundays,NBA France,,,1180041217,"RT @NBAFRANCE: Taurean Prince ouvre les hostilités ! 👌👌👌

#TrueToAtlanta
#NBASundays https://t.co/CfHgzrYGia",Lambda,https://pbs.twimg.com/profile_images/965335457335775232/Lqh3utva_normal.jpg,200,ts080501,"Tweete et RT l'actualité de la NBA.                                                     
Gary PAYTON kebab à la sauce CURRY.",Mon Nov 02 20:32:26 +0000 2015,47.5263839,-0.508143,-195262541,1196,0,,,,,,,,,,,,,,
,TrueToAtlanta,NBASundays,,,,1683288064,"Dennis Schroder, yönünü değiştiriyor ve sayıyı buluyor! #TrueToAtlanta 

#NBASundays https://t.co/rsT6Ds38If",NBA Türkiye,https://pbs.twimg.com/profile_images/883258477937926145/jm1rYCb0_normal.jpg,70298,NBATurkiye,@NBA'in resmi Türkiye hesabı.,Thu Jan 03 16:15:42 +0000 2013,42.3666999,44.8178449,1058167862,580,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-795373567,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",cesar salad,https://pbs.twimg.com/profile_images/960577311614668802/_o0-ldZl_normal.jpg,594,icesar60,.22.,Sat Jan 26 22:40:45 +0000 2013,32.664217,-83.57618099999999,1123342506,176,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970400902262669312,Hawks,Suns,,,,-1391083520,This is a surprising start by Atlanta! #Hawks up 15-11 as the #Suns can’t match ATL’s speed and intensity yet. Tank… https://t.co/2U9pPXc4ey,Valley of the Suns,https://pbs.twimg.com/profile_images/462312483340828672/9pIL3qco_normal.png,7350,ValleyoftheSuns,Official Phoenix Suns site of the @FanSided Network. The most original Suns content and analysis.,Mon Mar 02 23:02:01 +0000 2009,33.92057,-111.926046,22549403,889,-1.375,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,148279304,#TrueToAtlanta,yea.,https://pbs.twimg.com/profile_images/971443268276940802/3w6we0G1_normal.jpg,1160,fuccyoudoin,atlanta,Thu Feb 13 03:30:32 +0000 2014,,,-1954452223,1137,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-1642602494,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",Madara,https://pbs.twimg.com/profile_images/971378931512283136/rLg7CZIA_normal.jpg,979,Bluefrantasivan,Blue velvet,Fri Oct 09 13:33:21 +0000 2015,,,-385731481,724,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,1184337920,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",VIKING,https://pbs.twimg.com/profile_images/955809109366005761/S3Dc0MDs_normal.jpg,167,DECOsafe,Heavyweight. Ynwa,Sun Sep 05 01:10:58 +0000 2010,52.2827912,-0.7924232,187013366,196,0,,,,,,,,,,,,,,
https://www.instagram.com/p/Bf6k1dkFvSL/,TrueToAtlanta,SunsAt50,,,,1993859073,TIP-OFF Suns vs Hawks ... #TrueToAtlanta #SunsAt50 #NBA #Sports #Entertainment #Atlanta #Georgia… https://t.co/wuzKdsnUIh,JR,https://pbs.twimg.com/profile_images/622537932495171584/ThI1ju7z_normal.jpg,20425,JRTheBossman,JR is a student of life who has a strong opinion on various subject matters pertaining to the world today who always calls it like he sees it.,Mon Sep 28 18:29:32 +0000 2009,,,78084198,14655,0,NBA,,,Sports,Entertainment,Atlanta,Georgia,,,,,,,
,TrueToAtlanta,NBASundays,NBA France,,,1301778432,"RT @NBAFRANCE: Taurean Prince ouvre les hostilités ! 👌👌👌

#TrueToAtlanta
#NBASundays https://t.co/CfHgzrYGia",Mr Van der Seguin,https://pbs.twimg.com/profile_images/939865965763973120/5mnScvl6_normal.jpg,289,harmonilyess,"On me dit qu'on est ensemble, mais en cas d'échec moi j'serai tout seul 📚. #TeamBarça ENFP 👀",Tue Dec 13 14:53:22 +0000 2011,33.8640644,-118.2565511,435873204,170,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,832036864,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",Devour records!!,https://pbs.twimg.com/profile_images/899363432201428993/bKhh0wTX_normal.jpg,316,Real2Gunz,...there are going to be some changes made here...,Sat May 12 19:24:20 +0000 2007,52.4311573,5.0683903,5994262,822,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,1058443264,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",NBA UK,https://pbs.twimg.com/profile_images/883257055573921792/2zuBxsyi_normal.jpg,60478,NBAUK,The official UK Twitter feed of the NBA! #NBA,Fri Aug 31 13:26:33 +0000 2012,51.6723432,0.148271,793861356,880,0,,,,,,,,,,,,,,
,TrueToAtlanta,SunsAt50,,,,1134006272,"Vou tentar assistir a batalha do tank

#TrueToAtlanta #SunsAt50 
#NBA",WeltonMartins,https://pbs.twimg.com/profile_images/948518677846151168/G4npvney_normal.jpg,1665,welton05fla,"Falo um pouco sobre NBA, futebol, sobre minha vida e algumas coisas sem sentido também.

Instagram: welton05fla  @Flamengo  @realmadrid  @warriors",Mon Sep 06 21:27:27 +0000 2010,-22.7340938,-42.8900758,187671912,800,0,NBA,,,,,,,,,,,,,
,TrueToAtlanta,NBASundays,,,,555175937,"Taurean Prince ouvre les hostilités ! 👌👌👌

#TrueToAtlanta
#NBASundays https://t.co/CfHgzrYGia",NBA France,https://pbs.twimg.com/profile_images/883257533443473408/2wbOrJxH_normal.jpg,108562,NBAFRANCE,Compte officiel de la NBA en France #ThisIsWhyWePlay,Fri May 15 08:59:22 +0000 2015,,,-1039172557,1174,0,,,,,,,,,,,,,,
,NBASundays,TrueToAtlanta,BT Sport,,,1494614017,"Taurean Prince from 3! 💦 #NBASundays is underway on @BTSport!

#TrueToAtlanta https://t.co/3BK9cNiUgn",NBA UK,https://pbs.twimg.com/profile_images/883257055573921792/2zuBxsyi_normal.jpg,60478,NBAUK,The official UK Twitter feed of the NBA! #NBA,Fri Aug 31 13:26:33 +0000 2012,51.6723432,0.148271,793861356,880,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,953651200,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",You tell meeee,https://pbs.twimg.com/profile_images/901017805931335680/ifmuQJRs_normal.jpg,838,blacboi_TJ,,Fri May 29 14:07:48 +0000 2009,,,43335490,830,0,,,,,,,,,,,,,,
https://www.instagram.com/p/Bf6kYPmgc9i/,TrueToAtlanta,SunsAt50,,,,1733791751,TIP-OFF Suns vs Hawks ... #TrueToAtlanta #SunsAt50 #NBA #Sports #Entertainment #Atlanta #Georgia… https://t.co/eApk8Fsdvg,The Bossman Show,https://pbs.twimg.com/profile_images/1814793732/MST_1310-JR_s_Logo_W6-950_normal.gif,12095,BossmanShow,"The Bossman Show covers Sports, Entertainment, Games, Events, Life, Dating and Relationships on a Radio, Phone, Tablet or Computer near you, anytime, any place.",Fri Aug 05 16:53:49 +0000 2011,,,349151372,11109,0,NBA,,,Sports,Entertainment,Atlanta,Georgia,,,,,,,
https://twitter.com/i/web/status/970399308448174083,,,Atlanta Hawks,DAZN DE,NBA,-1772711933,Endlich Mal wieder @ATLHawks  auf @DAZN_DE  schade daß so selten die Spiele von unserem deutschen @NBA Star… https://t.co/UrVMylS93n,Dennis Tepe,https://pbs.twimg.com/profile_images/920953879721857024/Kyf4okg4_normal.jpg,4,Tepinho17,,Wed Jul 12 09:56:00 +0000 2017,,,2123759616,43,-0.25,,,,,,,,,,,,,,
,NBASundays,SunsAt50,NBA France,,,-2124984320,"RT @NBAFRANCE: Voici les rosters de départ ! #NBASundays 

#SunsAt50 Warren | Bender | Chandler | Booker | Payton
#TrueToAtlanta Prince | C…",Lambda,https://pbs.twimg.com/profile_images/965335457335775232/Lqh3utva_normal.jpg,200,ts080501,"Tweete et RT l'actualité de la NBA.                                                     
Gary PAYTON kebab à la sauce CURRY.",Mon Nov 02 20:32:26 +0000 2015,47.5263839,-0.508143,-195262541,1196,0,TrueToAtlanta,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,1784066056,"RT @ATLHawks: 😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",jaddy,https://pbs.twimg.com/profile_images/967897918526119937/CWGnjGhw_normal.jpg,23807,prettyravejonas,« aesthetic                                                       « hvstlar                                                           « #ATLien,Thu Apr 14 15:59:31 +0000 2011,41.8660034,-71.2773976,282124395,19939,0,,,,,,,,,,,,,,
,TrueToAtlanta,,,,,-1483247616,"😂🤣😂🤣

#TrueToAtlanta https://t.co/wOnbXWIbc9",Atlanta Hawks,https://pbs.twimg.com/profile_images/838050838320930816/2LFeWiMF_normal.jpg,1190854,ATLHawks,The official Twitter feed of the Atlanta Hawks Basketball Club. #TrueToAtlanta,Mon Nov 10 18:49:37 +0000 2008,,,17292143,15220,0,,,,,,,,,,,,,,
,NBASundays,SUNSat50,NBA UK,,,1012305920,"RT @NBAUK: 📋🏀 | Tonight's starting 5s for our #NBASundays showdown!

#SUNSat50 x #TrueToAtlanta https://t.co/MzR2hDz4VQ",Double Clutch NBA UK,https://pbs.twimg.com/profile_images/955577192079089664/GzvW3kwV_normal.jpg,1503,DoubleClutchUK,Podcast/Fansite Est: 2012. The most entertaining voice of the NBA in the UK. Home of #NBAintheUK. Tweets by various. Presented by @LiNing_Official,Tue Jul 10 16:11:10 +0000 2012,60.91569999999999,33.9165549,632107810,1416,0,TrueToAtlanta,,,,,,,,,,,,,
,NBASundays,SunsAt50,,,,1486311425,"Maç başladı.  #NBASundays 

İlk 5'ler şu şekilde. 

#SunsAt50 - #TrueToAtlanta https://t.co/rEWdxS3Apr",NBA Türkiye,https://pbs.twimg.com/profile_images/883258477937926145/jm1rYCb0_normal.jpg,70298,NBATurkiye,@NBA'in resmi Türkiye hesabı.,Thu Jan 03 16:15:42 +0000 2013,42.3666999,44.8178449,1058167862,580,0,TrueToAtlanta,,,,,,,,,,,,,
,NBASundays,SunsAt50,NBA France,,,123113474,"RT @NBAFRANCE: Ils animeront le #NBASundays d'ici quelques minutes.. ! 🏀

#SunsAt50 
#TrueToAtlanta https://t.co/VYWfwoJW9f",Ludreck ⚡️,https://pbs.twimg.com/profile_images/962284536464846849/r2t9FEm7_normal.jpg,823,Ludreck972,🇲🇶 🏀🏀,Mon Mar 05 22:27:37 +0000 2012,,,515930219,93,0,TrueToAtlanta,,,,,,,,,,,,,
,NBASundays,SUNSat50,NBA UK,,,-900280320,"RT @NBAUK: 📋🏀 | Tonight's starting 5s for our #NBASundays showdown!

#SUNSat50 x #TrueToAtlanta https://t.co/MzR2hDz4VQ",Suns DCUK,https://pbs.twimg.com/profile_images/967777334840479744/WkOPSYoA_normal.jpg,115,Suns_DCUK,"@DoubleClutchUK Team Account, dropping 70 without breaking a sweat. #NBAintheUK #SunsUK #WeArePHX #SunsAt50 #TheTimeline",Sun Apr 16 18:43:21 +0000 2017,60.91569999999999,33.9165549,-1802022911,263,0,TrueToAtlanta,,,,,,,,,,,,,
,SunsAt50,TrueToAtlanta,,,,-732475390,"SUBIU A BOLA EM ATLANTA: 

#SunsAt50 x #TrueToAtlanta 

#NBA",Hoops City Brasil,https://pbs.twimg.com/profile_images/895687386272813056/6RvqJmca_normal.jpg,3336,hoopscitybrasil,"Tudo sobre o melhor da bola laranja no mundo. NBA, WNBA, NBB, LBF, EuroLeague, nossas seleções brasileiras e mais! O basquete em um só lugar.",Fri Feb 12 05:40:23 +0000 2016,,,600921442,1577,0,NBA,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-1948958720,Let’s Go Hawks 👏🏼👏🏼👏🏼👏🏼👏🏼 #TrueToAtlanta @ATLHawks,Lally Holgado,https://pbs.twimg.com/profile_images/697995923754868736/qx5WePbl_normal.jpg,859,lalcrowe,"Food, Movies, Music, Fashion, Travel & Atlanta Hawks BASKETBALL!! #truetoatlanta",Wed Apr 04 03:04:39 +0000 2012,34.3373061,-118.1552891,544792183,1164,0,,,,,,,,,,,,,,
,NBASundays,SunsAt50,NBA France,,,-1974030331,"RT @NBAFRANCE: Voici les rosters de départ ! #NBASundays 

#SunsAt50 Warren | Bender | Chandler | Booker | Payton
#TrueToAtlanta Prince | C…",Mathis Yanis G.,https://pbs.twimg.com/profile_images/557567326753935360/x_SRe8j2_normal.jpeg,34,MathisYanis,thestockreport.fr,Thu Jul 04 21:11:34 +0000 2013,,,1569106699,192,0,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/i/web/status/970398506216230913,NBASundays,SunsAt50,,,,-845770751,"Voici les rosters de départ ! #NBASundays 

#SunsAt50 Warren | Bender | Chandler | Booker | Payton
#TrueToAtlanta P… https://t.co/KTiarTLuC4",NBA France,https://pbs.twimg.com/profile_images/883257533443473408/2wbOrJxH_normal.jpg,108562,NBAFRANCE,Compte officiel de la NBA en France #ThisIsWhyWePlay,Fri May 15 08:59:22 +0000 2015,,,-1039172557,1174,0,TrueToAtlanta,,,,,,,,,,,,,
,NBASundays,SunsAt50,NBA France,,,-833101819,"RT @NBAFRANCE: Ils animeront le #NBASundays d'ici quelques minutes.. ! 🏀

#SunsAt50 
#TrueToAtlanta https://t.co/VYWfwoJW9f",sifhsoif fefger,https://pbs.twimg.com/profile_images/970283107894157312/TA6XSMiM_normal.jpg,22,SFefger,Une journée de plus en moins,Sun May 06 10:12:09 +0000 2012,33.649296,-7.457460999999999,572491859,308,0,TrueToAtlanta,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,1679044608,@ATLHawks game with family... #TrueToAtlanta https://t.co/v5gS5CQ5DV,Chevelta,https://pbs.twimg.com/profile_images/1622198119/a1oj3VRn_normal,423,1su3d3,Realtor,Thu Nov 11 20:53:38 +0000 2010,35.0006589,-80.751429,214618850,782,0,,,,,,,,,,,,,,
,NBASundays,SUNSat50,,,,-1906872319,"📋🏀 | Tonight's starting 5s for our #NBASundays showdown!

#SUNSat50 x #TrueToAtlanta https://t.co/MzR2hDz4VQ",NBA UK,https://pbs.twimg.com/profile_images/883257055573921792/2zuBxsyi_normal.jpg,60478,NBAUK,The official UK Twitter feed of the NBA! #NBA,Fri Aug 31 13:26:33 +0000 2012,51.6723432,0.148271,793861356,880,0,TrueToAtlanta,,,,,,,,,,,,,
,TrueToAtlanta,SunsAt50,,,,127393792,#TrueToAtlanta vs #SunsAt50 coming up! https://t.co/iHKz0UJGkf,JJ,https://pbs.twimg.com/profile_images/961637182753689607/Zby9-dlZ_normal.jpg,1403,JameelahJNBA,"Spelman Alumna. Tweets are news, sports, randomness & sometimes in Spanish :-) RTs are not necessarily endorsements. Avid food eater.",Mon May 17 18:16:23 +0000 2010,,,144938060,945,0,,,,,,,,,,,,,,
,SUNSat50,TrueToAtlanta,Valley of the Suns,,,2140459008,RT @ValleyoftheSuns: Who would you rather moving forward at point guard: Elfrid Payton or Dennis Schroeder? #SUNSat50 v #TrueToAtlanta #Sun…,Mr.Splashteen #SuperteamSZN,https://pbs.twimg.com/profile_images/970449320590827520/rWKD2hiw_normal.jpg,334,Mr_Splashteen,"Fan of Cartoons, Fan of Video Games,  Fan of Arizona Sports(Sun Devils, not Wildcats). Mr.Splashteen",Fri Apr 01 05:24:27 +0000 2016,37.0042599,-109.0452231,2010517504,2403,0,,,,,,,,,,,,,,
https://www.instagram.com/p/Bf6ipVmFNI7/,TrueToAtlanta,SunsAt50,,,,-665407486,Pregame warmups Suns vs Hawks ... #TrueToAtlanta #SunsAt50 #NBA #Sports #Entertainment #Atlanta… https://t.co/ZgflMPMJ7c,JR,https://pbs.twimg.com/profile_images/622537932495171584/ThI1ju7z_normal.jpg,20425,JRTheBossman,JR is a student of life who has a strong opinion on various subject matters pertaining to the world today who always calls it like he sees it.,Mon Sep 28 18:29:32 +0000 2009,,,78084198,14655,0,NBA,,,Sports,Entertainment,Atlanta,,,,,,,,
,NBA,SunsAt50,FOX Sports: Hawks,Atlanta Hawks,,2044104704,"RT @HawksOnFSSE: GAME DAY | #NBA

🏀 #SunsAt50 vs. #TrueToAtlanta
⏰ 3 p.m. ET | @ATLHawks LIVE
📺 FOX Sports Southeast
📲 FOX Sports GO
🎙️ @Bo…",Atlanta Hawks Talk,https://pbs.twimg.com/profile_images/735617767563530241/hlXjwdqT_normal.jpg,1372,ATLHawks_Talk,Atlanta Hawks Talk is Your Homegrown Source for all things #TrueToAtlanta. Podcast series '#ATLSportsHQLive!' Part of the @ATLSportsHQ Network,Sun Aug 30 02:37:08 +0000 2015,33.8876179,-84.289389,-906995344,596,0,TrueToAtlanta,,,,,,,,,,,,,
,SunsAt50,TrueToAtlanta,FM Injury Report,Phoenix Suns,Atlanta Hawks,-300425215,RT @ForwardMileIR: The @Suns #SunsAt50 C Tyson Chandler (neck) will play Sunday vs. @ATLHawks #TrueToAtlanta #NBA,Forward Mile NBA,https://pbs.twimg.com/profile_images/911696155515473922/rdC0v5H8_normal.jpg,504,ForwardMileNBA,"Top NBA news, columns, podcasts, and opinions from @ForwardMile",Sat Sep 23 20:54:25 +0000 2017,,,-162099200,144,0.125,NBA,,,,,,,,,,,,,
,SUNSat50,TrueToAtlanta,Valley of the Suns,,,-2024288256,RT @ValleyoftheSuns: Who would you rather moving forward at point guard: Elfrid Payton or Dennis Schroeder? #SUNSat50 v #TrueToAtlanta #Sun…,You Must Choose!,https://pbs.twimg.com/profile_images/969437577492054017/Q4wP3fj9_normal.jpg,174,WoudURather,The Would You Rather guy,Thu Mar 31 18:47:16 +0000 2016,34.3373061,-118.1552891,-694923263,53,0,,,,,,,,,,,,,,
,SUNSat50,TrueToAtlanta,,,,1687498753,Who would you rather moving forward at point guard: Elfrid Payton or Dennis Schroeder? #SUNSat50 v #TrueToAtlanta #SunsAtHawks,Valley of the Suns,https://pbs.twimg.com/profile_images/462312483340828672/9pIL3qco_normal.png,7350,ValleyoftheSuns,Official Phoenix Suns site of the @FanSided Network. The most original Suns content and analysis.,Mon Mar 02 23:02:01 +0000 2009,33.92057,-111.926046,22549403,889,0,SunsAtHawks,,,,,,,,,,,,,
,NBASundays,SunsAt50,NBA France,,,1326899201,"RT @NBAFRANCE: Ils animeront le #NBASundays d'ici quelques minutes.. ! 🏀

#SunsAt50 
#TrueToAtlanta https://t.co/VYWfwoJW9f",William,https://pbs.twimg.com/profile_images/514363116017446912/4KhjcTeT_normal.jpeg,69,musica79,,Mon Nov 30 21:45:16 +0000 2009,,,93716431,102,0,TrueToAtlanta,,,,,,,,,,,,,
,NBASundays,SunsAt50,,,,940965888,"Ils animeront le #NBASundays d'ici quelques minutes.. ! 🏀

#SunsAt50 
#TrueToAtlanta https://t.co/VYWfwoJW9f",NBA France,https://pbs.twimg.com/profile_images/883257533443473408/2wbOrJxH_normal.jpg,108562,NBAFRANCE,Compte officiel de la NBA en France #ThisIsWhyWePlay,Fri May 15 08:59:22 +0000 2015,,,-1039172557,1174,0,TrueToAtlanta,,,,,,,,,,,,,
https://www.instagram.com/p/Bf6h9fsgoMM/,TrueToAtlanta,SunsAt50,,,,-367570943,Pregame warmups Suns vs Hawks ... #TrueToAtlanta #SunsAt50 #NBA #Sports #Entertainment #Atlanta… https://t.co/aO3YGnPPto,The Bossman Show,https://pbs.twimg.com/profile_images/1814793732/MST_1310-JR_s_Logo_W6-950_normal.gif,12095,BossmanShow,"The Bossman Show covers Sports, Entertainment, Games, Events, Life, Dating and Relationships on a Radio, Phone, Tablet or Computer near you, anytime, any place.",Fri Aug 05 16:53:49 +0000 2011,,,349151372,11109,0,NBA,,,Sports,Entertainment,Atlanta,,,,,,,,
http://radiogol.pl/kanal-3/,,,,,,693596160,"🏀Atlanta Hawks - Phoenix Suns
🏆NBA
⌚Start 21:25
🎙️Bartłomiej Misztal, Krzysztof Zebrucki
📻https://t.co/0I4U4YiLTd… https://t.co/rDhgH6lIt2",Radio Gol,https://pbs.twimg.com/profile_images/817007400515436544/fbHJDFQt_normal.jpg,1178,Radio_Golpl,"Drugie (po iGOLFM) radio internetowe zajmujące się relacjami sportowymi. Aktualnie jedyna słuszna opcja na tym rynku.
 redakcja@radiogol.pl",Mon Nov 11 20:31:49 +0000 2013,53.0655486,18.7408869,-2106006208,102,0,,https://twitter.com/i/web/status/970393443989155840,,,,,,,,,,,,
,TrueToAtlanta,NBA,Atlanta Hawks,,,1481965568,"The @ATLHawks starting Schroder, Dorsey, Prince, Collins, Dedmon on Sunday. #TrueToAtlanta #NBA",NBA 📰,https://pbs.twimg.com/profile_images/840806600810012672/3UKdImNU_normal.jpg,1086,BasketballRoto,"Free #NBA news, DFS tools & content.  https://t.co/vfdB1wfxDK",Tue Nov 15 20:37:48 +0000 2016,37.9298239,-122.28178,-1101791232,503,0,,,,,,,,,,,,,,
