hashtags/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,urls/0,mentions/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/1,mentions/2,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,mentions/3,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8,mentions/9,urls/1
,1976995840,@FortiGlenn @1976PATRIOTS @Anto4799 @SportsfanRISH @Leanne_Baker_ @ShellPDX @bean9970 @Mark15_11 @honeychocolate9… https://t.co/FSTbvHz0sF,Ignore the noise,https://pbs.twimg.com/profile_images/597039651241762816/6C4-izdj_normal.png,1018,Geeitsvirginia,"I'm a legend in my own mind #CovfefeResistor Mom, Wicked Patriots Fan. Love the #Celtics  #RedSox & B's.  Tom Brady is the GOAT!!!!!",Sat Oct 05 23:12:39 +0000 2013,42.40081989999999,-70.749455,702370839,1206,0,https://twitter.com/i/web/status/972306659929395200,Glenn forti,,,,,,Tommy Curran,Marco 🤙 🌞🌴🍻 🏒♥️👊,,,,,,,RISH,Leanne Baker🤙,❤️ From the 603 livin' in the 503,Bean⚾,Mark  Baseball is Love❤⚾️ The Sox are Life.❤⚾️,Logan,,
Warriors,-1290457087,"RT @DamonBruce: Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",Joji,https://pbs.twimg.com/profile_images/1546261388/warhammer_normal.jpg,340,Axe_zensui,,Wed Oct 28 17:25:52 +0000 2009,,,85865754,646,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
Lakers,1683394560,RT @BarbarosTapan: #Lakers owner @JeanieBuss talks about @kobebryant ‘ s big #Oscar winning . #Dearbasketball https://t.co/UynFaJ93Da,Envercan Ündağ,https://pbs.twimg.com/profile_images/949768683743858688/ik9uFqvD_normal.jpg,584,envrcnundg,,Mon Jan 25 15:29:04 +0000 2016,38.126058,28.8435991,550937634,2009,0.125,,Barbaros Tapan,Oscar,Dearbasketball,,,,Jeanie Buss,Kobe Bryant,,,,,,,,,,,,,,
Warriors,882180096,"RT @957thegame: #Warriors will start Quinn Cook for Steph tonight per Steve Kerr.

....if you can't have your chef, you might as well have…",Joji,https://pbs.twimg.com/profile_images/1546261388/warhammer_normal.jpg,340,Axe_zensui,,Wed Oct 28 17:25:52 +0000 2009,,,85865754,646,-0.5,,95.7 The Game,,,,,,,,,,,,,,,,,,,,,
Warriors,-1143721984,"At least the #Warriors are tied with the Rockets, even if it’s only for a minute🙌🏼🙌🏼🙌🏼",DD,https://pbs.twimg.com/profile_images/809597211977785344/ayQOUf-8_normal.jpg,242,Pretepetals,"Passionate About Life, Love, Happiness -  Mother Of Three Beautiful Children - Enjoy Outdoors, Traveling, Fine dining, Spectator Of All Types of Sports, Foodie.",Fri Jul 17 13:12:45 +0000 2009,42.0095169,-114.131211,57638862,1183,0.625,,,,,,,,,,,,,,,,,,,,,,,
lakers,-94982144,"🙏🏼 come on god, let us win #lakers #LakeShow",Kaschmir,https://pbs.twimg.com/profile_images/925027383228366849/crEn7RmT_normal.jpg,9,ufffkaschmir,🐛,Tue Sep 26 04:25:25 +0000 2017,40.556073,-80.140835,1213714432,41,0.125,,,LakeShow,,,,,,,,,,,,,,,,,,,,
Warriors,1028976640,"RT @957thegame: #Warriors will start Quinn Cook for Steph tonight per Steve Kerr.

....if you can't have your chef, you might as well have…",$$$$$,https://pbs.twimg.com/profile_images/815015461490278400/rdUGjl_j_normal.jpg,259,Real_nigga_ased,,Sat Mar 19 18:26:59 +0000 2011,,,268908092,228,-0.5,,95.7 The Game,,,,,,,,,,,,,,,,,,,,,
lakers,982831105,Lakers suck at defending the 3 point line. Letting players easily shoot without any pressure. No defense...smh #lakers,David,https://pbs.twimg.com/profile_images/496570978471010304/x7C8__tg_normal.jpeg,48,lowwwriders,LAKERS LAKERS LAKERS. Tell It Like It Is. So⭐Cal. Words of Wisdom.,Wed Mar 26 03:39:06 +0000 2014,,,-1882987635,104,-0.5,,,,,,,,,,,,,,,,,,,,,,,
Periscope,-1256849408,.@Everett1996 on #Periscope: The word of the day is... #80s #music #Nuggets #Lakers @PeriscopeTV #MTV #InMyAwkardYe… https://t.co/GR0Z9xxRPw,Mesa,https://pbs.twimg.com/profile_images/956689693478916097/nBdfN71E_normal.jpg,218,mesa,"Sign Programmer, Wayfinder, Designer, Lover of Architecture ronniemesa@me.com",Sun Mar 25 03:14:38 +0000 2007,,,2153091,286,0.125,https://www.pscp.tv/w/bXM4QTFQbUtxZ1hWV1hHRW98MWxER0xhT3BFcE1KbarQhpS8jdNLkbCkqre3zpAi41NW0G8CeDz5kaPMmId6,Everett Gore,80s,music,Nuggets,Lakers,MTV,Periscope TV,,InMyAwkardYe,,,,,,,,,,,,,
warriors,353857536,Servido para que #warriors retomen la 1era posicion 🏀,Javier Alvarado,https://pbs.twimg.com/profile_images/1400167816/Yopo_normal.jpg,54,Jav_ac,,Thu Apr 07 18:46:04 +0000 2011,9.9712598,-84.047191,278670288,41,0,,,,,,,,,,,,,,,,,,,,,,,
Warriors,-908636160,RT @CharmCityGoon: Joe Johnson received a contract offer from the #Warriors. Turned it down to play for the #Rockets instead https://t.co/k…,Zach_htx (51-14),https://pbs.twimg.com/profile_images/967586962306666496/eumkQboF_normal.jpg,1634,DatBoiZach713,#Rednation #RunAsOne #Rockets #HardenForMVP #StayTheCourse 🚀.,Thu Nov 19 04:21:23 +0000 2015,,,-8958602,1404,0.5,,𝐵𝓇𝑒𝓃𝒹𝒶𝓃,Rockets,,,,,,,,,,,,,,,,,,,,
lakers,773115904,Same bullshit little bump they gave Millsap they don’t give Randle #lakers,raymond molina,https://pbs.twimg.com/profile_images/488085109585620993/QUDZVjO3_normal.jpeg,127,rayraymckay84,#RAIDERS #LAKERS #DODGERS,Sun Feb 26 16:42:37 +0000 2012,,,504723322,222,-0.375,,,,,,,,,,,,,,,,,,,,,,,
Celtics,-967340031,"RT @ASherrodblakely: The #Celtics Jaylen Brown is on the team bus, a very good sign that the extent of time he may miss if any time at all,…",VinceThePrince,https://pbs.twimg.com/profile_images/711701265257000962/OzL8BDlN_normal.jpg,451,VincethePrince5,The Boston Celtics are not just another sports team. Boston Celtics basketball is a way of life!,Mon Aug 15 14:50:39 +0000 2011,,,355551877,2273,0.625,,A. Sherrod Blakely,,,,,,,,,,,,,,,,,,,,,
,-1965567999,"Toronto le frena la racha de victorias a Houston, que quedó en (17), la más larga en lo que va de temporada, la de… https://t.co/pR1oCAxs9j",leonardo petit,https://pbs.twimg.com/profile_images/969321780056920065/97hZgXq__normal.jpg,1787,leonardopetit,"Deportes, Rock, Cine y más, Venezuela..... 🤘🏻🤘🏻🤘🏻",Fri May 29 07:28:35 +0000 2009,,,43291582,1054,0,https://twitter.com/i/web/status/972306101936050177,,,,,,,,,,,,,,,,,,,,,,
Lakers,1100443648,My lakers can’t lose this one 🙄 #Lakers,Swaggynay11,https://pbs.twimg.com/profile_images/927611464436912130/e11jk4re_normal.jpg,1029,NayPatt5,Official Ignatius Patt🕴🏀GGATG🙏🏾,Fri Nov 07 00:15:38 +0000 2014,,,-1430186917,974,-0.125,,,,,,,,,,,,,,,,,,,,,,,
Celtics,-866742272,"RT @mrfederal0: As a #Celtics fan I should’ve been rooting for the Raptors to lose, but the Rockets and their fans were getting a little an…",HEELTURN_12🃏🀄️🎴,https://pbs.twimg.com/profile_images/945058898549100544/UBDwTNS__normal.jpg,927,tonymorris1212,even when we suffer losses i count the victory,Mon Sep 12 06:55:27 +0000 2011,,,372144233,2171,-0.375,,T’JLD (46-20),,,,,,,,,,,,,,,,,,,,,
Warriors,-124403712,Next #Warriors 😀,Tega,https://pbs.twimg.com/profile_images/919236452625539072/0Gp_MYJf_normal.jpg,259,jostegare,God Is The Greatest | Husband | Physics/Engineering | Arsenal Fan | Raptors | NBA fan | Technology | YYC | WarriBoy 😎,Tue Aug 23 19:34:30 +0000 2011,51.18383,-113.8769511,360794037,419,0,,,,,,,,,,,,,,,,,,,,,,,
,1892954113,RT @JeanieBuss: Thank you @BarbarbosTapan for sharing our discussion. Love to all #Lakers fans in Turkey 🇹🇷 https://t.co/gUe2Y4E7zM,Cheebz,https://pbs.twimg.com/profile_images/958150826131824641/yl682GO8_normal.jpg,590,CheebznCrackers,Sports junkie.,Thu May 12 23:40:31 +0000 2011,34.3373061,-118.1552891,297702050,2004,-0.375,,Jeanie Buss,,,,,,,,,,,,,,,,,,,,,
Lakers,-1953181696,Denver starters are hustling #Lakers,DJ Capital Menace,https://pbs.twimg.com/profile_images/853753797432061952/VoAyZDNb_normal.jpg,260,Alhaji_menace,Menace T is a young black man trying to make it in this bizare world.The world full of selfish and greedy goons.,Sat May 16 23:56:56 +0000 2009,49.3172939,-123.023068,40569066,705,0,,,,,,,,,,,,,,,,,,,,,,,
,-686538752,Imagine if the Raptors get the Bucks in the 1st rd after all their brilliance all season. I still think the Pacers… https://t.co/7S1kMwXDBm,Robi Raya,https://pbs.twimg.com/profile_images/670717897/Robi_boy_normal.jpg,976,DaRealRobiRaya,Kupal Alert,Sat Jul 18 10:59:44 +0000 2009,,,57908613,970,-0.125,https://twitter.com/i/web/status/972305871286845440,,,,,,,,,,,,,,,,,,,,,,
,-1915252736,"RT @AdamMKaufman: Maybe I'm alone, but that Jaylen Brown fall was way more uncomfortable to watch than the Gordon Hayward fall. Hayward's w…",Josh (46-20) ☘️,https://pbs.twimg.com/profile_images/918591044106833922/BBS54Ps7_normal.jpg,261,TheJStewy,"Tweets are normally about sports. I'm not a miracle worker. I root for the @IUHoosiers, @Celtics, @OregonFootball and @RedSox.",Sun Nov 25 18:53:15 +0000 2012,37.887504,-86.2719911,970584967,282,-0.75,,Adam Kaufman,,,,,,,,,,,,,,,,,,,,,
,-1915236352,RT @BatmanGothamUSA: @tharon_pleiades @hibbsforchange @KarenLeeSamson @TONYCLlFTON @vestonash @highlyurbane @WarriorforKids @Gruvedawg @Pau…,#ReleaseTheVideo,https://pbs.twimg.com/profile_images/890840737138585600/7YFOn-WH_normal.jpg,3477,brett_carey35,"All about truth, dislike corruption. So glad Trump won the election. #MAGA.",Sat Jan 14 15:39:31 +0000 2017,,,-799719421,4575,0,,Batman,,,,,,Tharon Pleiades,Broward Schools Corrupt,,,,,,,Karen Lee Samson,Tony C,VESTON ASH NEIT RUSKY SNORKELBOT,HIGHLYURBANE,T. D. Neliton,Brad Fitzgerald,,
stephcurry,-1760129024,@warriors get this 1 seed for Steph right quick...#stephcurry #Warriors,.....,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2,ChadTH1,,Fri Sep 19 17:35:19 +0000 2014,,,-1518560316,40,-0.125,,Golden State Warriors,Warriors,,,,,,,,,,,,,,,,,,,,
Rockets,-917053440,#Rockets managed to claw back and make it a close game despite the rough first quarter. The 17-game winning streak… https://t.co/pl0MBgXz1J,Raul Gonzalez,https://pbs.twimg.com/profile_images/955178566152462337/uPdejiMS_normal.jpg,153,rgj7,software engineer. tech & sports geek. avid gamer. aspiring world traveler.,Thu Apr 09 22:33:48 +0000 2009,36.5007041,-93.5080389,30085423,141,-0.375,https://twitter.com/i/web/status/972305716437508096,,,,,,,,,,,,,,,,,,,,,,
DUBNATION,1104596992,I’m pretty sure we’re going to lose tonight but I’m hoping for a win #DUBNATION #Warriors,k,https://pbs.twimg.com/profile_images/960244986825625601/C_7cSH7F_normal.jpg,6027,K_Fendii,black✊🏾,Wed Jul 29 00:46:05 +0000 2009,,,61067782,690,-1.487,,,Warriors,,,,,,,,,,,,,,,,,,,,
,1498755072,"RT @JasonWerk: I uploaded a new episode, ""Ep. 23 Warriors win, but lose Curry. Where will Lebron go? Current NHL playoff picture. March Mad…",MandyWerk,https://pbs.twimg.com/profile_images/912702966263455746/8nVGEUO6_normal.jpg,118,Mandy_RunWater,"Loves God, Book 📚 Nerd, loves baseball ⚾️ The Yankees...Conservative, beach 🏖lover. Theres nothing like the ocean 🌊 And loves my bubblie🍾",Wed Jun 15 19:23:13 +0000 2016,42.0095169,-114.131211,-1252745216,344,0.125,,JJWerk,,,,,,,,,,,,,,,,,,,,,
LakeShow,-749219840,"RT @egballin3: Who's loving Ennis right now
#LakeShow #Lakers",Allison Marie,https://pbs.twimg.com/profile_images/658333397710848000/hrIClEUD_normal.jpg,209,clazz101,It always seems impossible until it's done - Nelson Mandela 💜💛💜💛💜💛 if you not with us now don’t be with us later - Lonzo Ball,Mon Jul 18 23:36:32 +0000 2011,,,338030851,130,0.625,,egballin3,Lakers,,,,,,,,,,,,,,,,,,,,
Warriors,273993729,"All right boys, time to do work up in Portland! #Warriors #DubNation",Anthony Silva,https://pbs.twimg.com/profile_images/1266512953/bestman_normal.jpg,312,anthonysilva77,Warriors ticket guru. Cal alum. OAKLAND born/raised. Fanatic bout the Dubs/A's/Raiders/Cal/Sharks/MUFC/Oasis/F1/live music. My own thoughts/words.,Sun Jan 02 07:15:03 +0000 2011,37.80062789999999,-122.2237791,233089972,610,-0.125,,,DubNation,,,,,,,,,,,,,,,,,,,,
WeLoveLA,51707904,"#WeLoveLA RT ""#Lakers  IT3️⃣ with the fancy finish #LakeShow (📺: SpectrumSN, spectdeportes) https://t.co/mSVOQYCQnv… https://t.co/EDgRySRjGh",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,-0.625,https://twitter.com/i/web/status/972305339449147392,,Lakers,LakeShow,,,,,,,,,,,,,,,,,,,
WeLoveLA,-1730830336,"#WeLoveLA RT ""#Lakers  👌👌Ennis and Wear sink back-to-back triples, trimming the deficit down to one.… https://t.co/W2dlbAtrUn",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,-0.125,https://twitter.com/i/web/status/972305333371641856,,Lakers,,,,,,,,,,,,,,,,,,,,
Warriors,-2087387135,"RT @DamonBruce: Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",Zevan Shuster,https://pbs.twimg.com/profile_images/953153967198007296/4vI7_2tD_normal.jpg,513,zshust9,,Thu Feb 21 08:28:35 +0000 2013,37.88472489999999,-122.114775,1203451969,3248,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
TheWarmup,1809305600,RT @NBA: Kyrie Irving hits the floor LIVE to warm up for @celtics / @timberwolves on @NBAonTNT! #TheWarmup #Celtics https://t.co/f5PvB1fNH9,vènus🌹,https://pbs.twimg.com/profile_images/971885377056251905/BTdGwUvq_normal.jpg,260,missvxnusf,gagong f à n g i r l🤘,Thu Aug 17 10:49:29 +0000 2017,48.58227900000001,-4.2088794,1410596865,580,0,https://www.pscp.tv/w/bXHJYDYyMjc4NHwxZ3F4dnBEYkRnd0dCHcHAM2VQyOCKTFxnwhthd7VpQwGYeq6mCOM31mKFUoc=,NBA,Celtics,,,,,Boston Celtics,Timberwolves,,,,,,,NBA on TNT,,,,,,,
Alabama,-367570944,"🚨🚨🚨NEW VIDEO🚨🚨🚨
https://t.co/jbgncYfpsd
#Alabama #NFL #NBA #WARRIORS https://t.co/iH2VegaFgJ",IUIC Alabama,https://pbs.twimg.com/profile_images/813926990977888256/CMKw29Rx_normal.jpg,1192,IuicAlabama,"Latest News, Updates, and Events from IUIC Alabama
Learn History, Repentance & Salvation.
Blacks, Hispanics & Native Indians are the Israelites.",Mon May 09 13:24:37 +0000 2016,33.6787149,-86.57814979999999,1851064322,31,0,https://youtu.be/TfTLP_oFFCk,,NFL,NBA,WARRIORS,,,,,,,,,,,,,,,,,,
Lakers,2140459009,Ennis is on fire uh? #Lakers,DJ Capital Menace,https://pbs.twimg.com/profile_images/853753797432061952/VoAyZDNb_normal.jpg,260,Alhaji_menace,Menace T is a young black man trying to make it in this bizare world.The world full of selfish and greedy goons.,Sat May 16 23:56:56 +0000 2009,49.3172939,-123.023068,40569066,705,0,,,,,,,,,,,,,,,,,,,,,,,
Celtics,1008021505,RT @ASherrodblakely: The #Celtics have placed Jaylen Brown in to the NBA's concussion protocol after his hard fall in the third quarter of…,Calum 🇳🇿🏀,https://pbs.twimg.com/profile_images/669569145650995200/DOQSUDPv_normal.jpg,875,1234alf,Never settle for Less,Mon Jul 05 02:35:38 +0000 2010,34.2476349,-102.384555,162925114,902,-0.75,,A. Sherrod Blakely,,,,,,,,,,,,,,,,,,,,,
lakers,-1399398400,Lonzo Ball Rookie Auto 2017-18 Panini Contenders Up &amp; Coming  https://t.co/OZ6ZVhvzAU @eBay @ZO2_ @Lakers #lakers… https://t.co/eXdsNbURsv,Sports Culturist,https://pbs.twimg.com/profile_images/731911035058167808/HS8W6j_y_normal.jpg,327,SpCulturist,Check out our ebay store for top-shelf sports memorabilia,Sun May 15 18:10:51 +0000 2016,,,-23830524,529,0,https://www.ebay.com/ulk/itm/263541494555,eBay,,,,,,Lonzo Ball,Los Angeles Lakers,,,,,,,,,,,,,,https://twitter.com/i/web/status/972305058825166848
LakeShow,-1877622782,"Who's loving Ennis right now
#LakeShow #Lakers",egballin3,https://pbs.twimg.com/profile_images/952958755410386944/kCTwlAk6_normal.jpg,119,egballin3,LakersNation ☄💛💜💛💜☄,Fri Apr 04 18:21:36 +0000 2014,71.5388001,-66.885417,-1867285437,214,0.625,,,Lakers,,,,,,,,,,,,,,,,,,,,
Lakers,-552120318,RT @SpectrumSN: .@MikeTrudell talks to Luke Walton about the #Lakers signing Derrick Williams to a 10-day contract and tonight's matchup ag…,Kevin Doyle,https://pbs.twimg.com/profile_images/855492913375186944/0shiFkH-_normal.jpg,3059,kevdoyle91,"Go Barca,Cowboys,Lakers!!!",Wed Jun 29 09:03:14 +0000 2016,55.38294149999999,-5.431909999999999,-1709797376,4904,0,,Spectrum SportsNet,,,,,,Mike Trudell,,,,,,,,,,,,,,,
Lakers,-1949024256,"RT @SpectrumSN: A 13-1 run gets the #Lakers back in the mix!

#MileHighBasketball 47 | #LakeShow 46",Bruce wayne,https://pbs.twimg.com/profile_images/906889879002349569/5K-Y16di_normal.jpg,957,yungk0b3,#LAkers #LAKERGANG #Sparks #LADodgers #broncos,Mon May 04 18:17:37 +0000 2009,37.8696153,-122.2495668,37718303,377,0.125,,Spectrum SportsNet,MileHighBasketball,LakeShow,,,,,,,,,,,,,,,,,,,
Lakers,110579712,"RT @SpectrumSN: A 13-1 run gets the #Lakers back in the mix!

#MileHighBasketball 47 | #LakeShow 46",.,https://pbs.twimg.com/profile_images/726718972477988865/UdpZizAd_normal.jpg,1062,eazzz_e,"Ricky | #Lakers🏀 #Broncos 🏈  #Braves ⚾

              All 365 days. The true one with a million tweets.",Sun Apr 03 11:14:49 +0000 2011,,,276446952,268,0.125,,Spectrum SportsNet,MileHighBasketball,LakeShow,,,,,,,,,,,,,,,,,,,
nba,915681281,"I've been so impressed with Travis wear, he adds shooting and defence to this team #nba #lakers #LakersNation #LakeShow",WEST COAST LAKER,https://pbs.twimg.com/profile_images/947756370341662726/33SgRTnj_normal.jpg,1136,TheStanleyLai,"West Coast Eagles & LA Lakers fan,#follow4follow",Mon Jan 24 15:36:46 +0000 2011,-31.6244855,116.239023,242347643,1084,0,,,lakers,LakersNation,LakeShow,,,,,,,,,,,,,,,,,,
Warriors,928305153,@NBCSWarriors  We still need for the Rockets to have 1 more loss than the #Warriors.   #DubNation,Eddie Sneeh,https://pbs.twimg.com/profile_images/534441101013155840/lV6edniZ_normal.jpeg,19,EddieSneeh,Just a temporarily extant organism! I only follow @God on twitter and on the @ColbertLateShow.,Wed Jun 13 03:51:21 +0000 2012,37.4695381,-121.589154,606869062,260,-0.5,,Warriors on NBCS,DubNation,,,,,,,,,,,,,,,,,,,,
Warriors,-623525887,"RT @957thegame: #Warriors will start Quinn Cook for Steph tonight per Steve Kerr.

....if you can't have your chef, you might as well have…",Emily,https://pbs.twimg.com/profile_images/868675945510588416/P_ZoQMPc_normal.jpg,76,EmEmilyMak,#GSW#Warriors#StephenCurry#SC30,Tue Sep 27 09:06:06 +0000 2016,37.88472489999999,-122.114775,-493531136,82,-0.5,,95.7 The Game,,,,,,,,,,,,,,,,,,,,,
,-1978216447,Kyrie Irving 2012-13 Select Rookie Patch Auto 147/149 Cleveland Cavs https://t.co/VfWQyozfft @eBay @celtics @cavs… https://t.co/b6UFxizN3f,Sports Culturist,https://pbs.twimg.com/profile_images/731911035058167808/HS8W6j_y_normal.jpg,327,SpCulturist,Check out our ebay store for top-shelf sports memorabilia,Sun May 15 18:10:51 +0000 2016,,,-23830524,529,0,https://www.ebay.com/ulk/itm/263541491483,eBay,,,,,,Boston Celtics,Cleveland Cavaliers,,,,,,,,,,,,,,https://twitter.com/i/web/status/972304787663409153
LakeShow,1645490176,Wear with the threeeeee @traviswear #LakeShow #Lakers https://t.co/OkJ33OxX75,Giovanni Lim,https://pbs.twimg.com/profile_images/971062538099048449/HV8rfstK_normal.jpg,3309,MrGiovanniLim,"Be good, make money, have fun.",Mon Jun 14 17:22:44 +0000 2010,42.0095169,-114.131211,155627777,366,0,,Travis Wear,Lakers,,,,,,,,,,,,,,,,,,,,
80s,450355201,RT @Everett1996: The word of the day is... #80s #music #Nuggets #Lakers @PeriscopeTV #MTV #InMyAwkardYears #Browns 🍻🍹😎 https://t.co/tzYxl0V…,Follow @DNRStudiosCEO,https://pbs.twimg.com/profile_images/949372652829007872/_SkFxhsP_normal.jpg,5218,MusicPromosFree,"Follow @DNRStudiosCEO ,For DNRStudios support tag @DNRStudiosCEO. #DNR",Mon Jun 05 02:31:39 +0000 2017,,,-145313792,2,0.125,,Everett Gore,music,Nuggets,Lakers,MTV,InMyAwkardYears,Periscope TV,,Browns,,,,,,,,,,,,,
NBA,-1776857083,"Best Record in the #NBA 

Western Conference

@warriors - 51-14 #DubNation 

@HoustonRockets - 51-14 #Rockets 

Eas… https://t.co/ckAMlGjWly",D-Man the Big Dogg,https://pbs.twimg.com/profile_images/971889980997062656/BXjlji0E_normal.jpg,371,danais_thomas,"Future Sports Anchor
#LongLiveHadiya
#LongLiveShamari 
NBA, MLB, NHL, NFL, NCAA
Cubs, Sox, Bulls, Blackhawks, Bears, Illinois, Northwestern, & Norte Dame",Sat Aug 01 20:35:50 +0000 2015,42.023131,-87.52366099999999,-991274193,1760,0,https://twitter.com/i/web/status/972304727735226373,Golden State Warriors,DubNation,Rockets,,,,Houston Rockets,,,,,,,,,,,,,,,
Celtics,-1214971904,#Celtics still playing catch up and that win by the #Raps just makes it harder for them to get back that 1 seed.,Daeward Sarmiento,https://pbs.twimg.com/profile_images/950385814642442241/9rc_fQOK_normal.jpg,296,dae_sarmiento,"Lasallian. IBMer. Hoop Junkie. Sneakerhead. 
















Snap 👻 : dae_sarmiento",Tue Mar 24 15:35:02 +0000 2009,14.6390175,121.0261686,26258340,738,-0.25,,,Raps,,,,,,,,,,,,,,,,,,,,
Celtics,-1407741952,"As a #Celtics fan I should’ve been rooting for the Raptors to lose, but the Rockets and their fans were getting a l… https://t.co/QK96jlGalW",T’JLD (46-20),https://pbs.twimg.com/profile_images/762698893238890496/D68EWjdc_normal.jpg,1430,mrfederal0,Boston Sports | Superhero Movie Buff | Avid Cyclist | Cat Lover | #BLM,Mon Jun 11 10:11:25 +0000 2012,42.40081989999999,-70.749455,605293961,1271,0,https://twitter.com/i/web/status/972304663679832064,,,,,,,,,,,,,,,,,,,,,,
Warriors,-86704123,"RT @NBCSWarriors: Steve Kerr: It's harder for the #Warriors to enjoy winning, 'the danger for our guys...' (@DrewShiller) https://t.co/bZZ4…",chef curry ☝🏻✨,https://pbs.twimg.com/profile_images/969572811625779200/8cwso2vq_normal.jpg,193,chotttiiieee,kathryn & daniel ford 💙 ; steph curry 💦 ; stranger things - noah & finn ; riverdale - bughead ; cole s. 💖,Sat Sep 26 06:18:41 +0000 2015,,,-605239383,83,-0.25,,Warriors on NBCS,,,,,,Drew Shiller,,,,,,,,,,,,,,,
Lakers,-2137722880,"A 13-1 run gets the #Lakers back in the mix!

#MileHighBasketball 47 | #LakeShow 46",Spectrum SportsNet,https://pbs.twimg.com/profile_images/790994345998426113/803s4F6n_normal.jpg,53404,SpectrumSN,"Your SoCal sports destination -- Home of the @Lakers, @LAGalaxy and @LA_Sparks.",Tue Dec 13 03:56:36 +0000 2011,34.3373061,-118.1552891,435497565,188,0.125,,,MileHighBasketball,LakeShow,,,,,,,,,,,,,,,,,,,
80s,-380186624,RT @Everett1996: The word of the day is... #80s #music #Nuggets #Lakers @PeriscopeTV #MTV #InMyAwkardYears #Browns 🍻🍹😎 https://t.co/tzYxl0V…,🎅Daniel ™⛄,https://pbs.twimg.com/profile_images/971290522269769729/pHhiyR7m_normal.jpg,1385,Roolbreaker1,"I Am me,and you are you...singer/songwriter. My band is The Effen Flipouts. Born in Jersey city N.J. grew up in Brightmoor Detroit. Doggydaddy of El Guapo.",Wed Mar 25 23:02:13 +0000 2015,48.3060628,-82.1229709,-1178715055,1899,0.125,,Everett Gore,music,Nuggets,Lakers,MTV,InMyAwkardYears,Periscope TV,,Browns,,,,,,,,,,,,,
Warriors,2018824193,"RT @NBCSWarriors: Kevin Durant says the #Warriors 'respect the hell out of' the #Rockets. Kevin Durant also acknowledges, 'you hear a lot f…",chef curry ☝🏻✨,https://pbs.twimg.com/profile_images/969572811625779200/8cwso2vq_normal.jpg,193,chotttiiieee,kathryn & daniel ford 💙 ; steph curry 💦 ; stranger things - noah & finn ; riverdale - bughead ; cole s. 💖,Sat Sep 26 06:18:41 +0000 2015,,,-605239383,83,-0.625,,Warriors on NBCS,Rockets,,,,,,,,,,,,,,,,,,,,
warriors,789970945,Devastating news...another legend gone too early. #warriors #lhs https://t.co/Xy7w6j2jLM,John Zeleznik,https://pbs.twimg.com/profile_images/853667644578418688/iHSevDN6_normal.jpg,1704,john_zeleznik,"Father, husband, English teacher, writer, sports pundit. Nerf Herder. Gryffindor. The Doom of Valyria. Mets, Islanders, Syracuse Orange & Tottenham Hotspur fan.",Thu Oct 02 22:47:55 +0000 2008,43.0861018,-76.0740841,16568241,2306,-0.125,https://twitter.com/syracusedotcom/status/972281538716078081,,lhs,,,,,,,,,,,,,,,,,,,,
Warriors,1960173568,"RT @DamonBruce: Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",Mychal,https://pbs.twimg.com/profile_images/948217102325882883/tCahIgb4_normal.jpg,90,Gemineyes617,Californication ☀️is the lifestyle ... An insight into my thoughts. follow me into the Jungle,Sun Apr 06 21:17:42 +0000 2014,,,-1863959434,359,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
Lakers,970379264,#Lakers once again battling as they were once down 13 a few mins ago and now guys like Tyler Ennis and Travis Wear… https://t.co/gkFxmMwsbD,Chris Camello,https://pbs.twimg.com/profile_images/685344024362811392/PlSLIeIo_normal.jpg,1424,Chris_Camello,Beat Writer/Columnist for @TheRebelMedia. Freelance journalist for @breezepreps. Covering all LA sports teams,Sat Dec 17 22:47:07 +0000 2011,,,439551483,1014,0,https://twitter.com/i/web/status/972304528618999808,,,,,,,,,,,,,,,,,,,,,,
